timestamp,price,quantity,side
1775550395786,68793.33000000,0.00008000,sell
1775550395786,68793.33000000,0.00008000,sell
1775550395786,68793.33000000,0.00008000,sell
1775550395786,68793.32000000,0.00008000,sell
1775550395786,68793.32000000,0.00008000,sell
1775550395786,68793.32000000,0.00008000,sell
1775550395786,68793.32000000,0.00008000,sell
1775550395786,68793.25000000,0.00008000,sell
1775550395786,68792.13000000,0.00008000,sell
1775550395792,68792.12000000,0.00669000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00015000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.12000000,0.00008000,sell
1775550395792,68792.11000000,0.00008000,sell
1775550395792,68792.11000000,0.00008000,sell
1775550395792,68792.11000000,0.00008000,sell
1775550395792,68792.11000000,0.00008000,sell
1775550395792,68792.10000000,0.00008000,sell
1775550395792,68792.10000000,0.00008000,sell
1775550395792,68792.00000000,0.00008000,sell
1775550395792,68791.85000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395792,68791.83000000,0.00008000,sell
1775550395793,68791.83000000,0.00008000,sell
1775550395793,68791.83000000,0.00008000,sell
1775550395793,68791.31000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00015000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.87000000,0.00008000,sell
1775550395843,68790.86000000,0.00008000,sell
1775550395843,68790.86000000,0.00008000,sell
1775550395843,68790.86000000,0.00008000,sell
1775550395844,68790.86000000,0.00008000,sell
1775550395844,68790.86000000,0.00008000,sell
1775550395844,68790.64000000,0.00008000,sell
1775550395844,68789.93000000,0.00008000,sell
1775550395844,68789.64000000,0.00008000,sell
1775550395844,68789.64000000,0.00008000,sell
1775550395844,68788.86000000,0.00008000,sell
1775550395844,68788.71000000,0.00008000,sell
1775550395844,68788.71000000,0.00008000,sell
1775550395844,68787.51000000,0.00008000,sell
1775550396385,68787.51000000,0.02906000,buy
1775550397036,68787.51000000,0.00195000,buy
1775550398415,68787.50000000,0.00015000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00008000,sell
1775550398416,68787.50000000,0.00015000,sell
1775550398416,68787.50000000,0.00007000,sell
1775550398569,68787.50000000,0.00001000,sell
1775550398569,68787.50000000,0.00008000,sell
1775550398569,68787.50000000,0.00005000,sell
1775550398652,68787.50000000,0.00003000,sell
1775550398652,68787.50000000,0.00008000,sell
1775550398652,68787.50000000,0.00008000,sell
1775550398652,68787.50000000,0.00008000,sell
1775550398652,68787.50000000,0.00070000,sell
1775550398758,68787.50000000,0.00242000,sell
1775550398758,68787.50000000,0.00140000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398758,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00015000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00015000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.50000000,0.00008000,sell
1775550398759,68787.49000000,0.00008000,sell
1775550398759,68787.49000000,0.00008000,sell
1775550398759,68787.49000000,0.00008000,sell
1775550398759,68787.49000000,0.00008000,sell
1775550398759,68787.30000000,0.00008000,sell
1775550398759,68786.47000000,0.00008000,sell
1775550398759,68786.46000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.45000000,0.00008000,sell
1775550398759,68786.44000000,0.00008000,sell
1775550398759,68786.44000000,0.00008000,sell
